お話,機会
機会,毎日
毎日,趣味
趣味,囲碁
囲碁,短歌
短歌,充実
充実,毎日
毎日,毎日
毎日,生活
生活,努力
努力,心
心,体
体,サポート
サポート,生活
生活,自立
外観,高級
高級,ホテル
ホテル,優雅
優雅,気分
気分,内装
内装,場所
場所,テーブル
テーブル,テーブル
テーブル,距離
距離,会話
会話,一言
一言,美味しい
美味しい,料理
料理,期待
期待,レストラン
レストラン,職員
職員,専門
専門,グループ
グループ,会社
会社,美味しい
美味しい,料理
料理,提供
提供,知人
知人,話
話,同士
同士,会話
会話,人
人,苦手
苦手,職員
職員,間
間,他
他,方途
方途,交流
交流,やすい
やすい,知人
知人,持病
持病,看護
看護,体制
体制,有難い
有難い,体調
体調,変化
変化,気軽
気軽,相談
相談,定期的
定期的,医師
医師,往診
往診,健康
健康,不安
不安,場所
場所,成城
成城,ホーム
ホーム,周り
周り,静か
静か,環境
環境,ホーム
ホーム,周り
周り,自然
ロビー,ソファ
ソファ,友達
友達,談笑
談笑,場所
場所,ホーム
ホーム,駅
駅,距離
距離,バス
バス,タクシー
タクシー,やすい
やすい,場所
場所,閑静
閑静,住宅
住宅,静か
静か,家具
家具,設置
設置,店
店,魅力
魅力,窓
窓,日
日,光
光,日
日,中
中,気持ち
気持ち,やすい
やすい,皆さん
皆さん,レストラン
レストラン,演奏会
演奏会,お話
お話,皆さん
皆さん,年齢
年齢,若い
若い,趣味
趣味,毎日
建物,建物
建物,おしゃれ
おしゃれ,中
中,ヨーロッパ
ヨーロッパ,家具
家具,配置
配置,ホテル
ホテル,ヨーロッパ
ヨーロッパ,家具
家具,インテリア
インテリア,造り
造り,掃除
掃除,隅々
隅々,ロング
ロング,ライフ
ライフ,成城
成城,季節
季節,サークル
サークル,活動
活動,盛ん
盛ん,おいしい
おいしい,おいしい
おいしい,旅行
旅行,ツアー
ツアー,コンサート
コンサート,コンサート
コンサート,サークル
サークル,皆さん
皆さん,元気
元気,印象
印象,機会
ロビー,綺麗
綺麗,窓
窓,景色
景色,綺麗
綺麗,木々
木々,散歩
散歩,室内
室内,綺麗
綺麗,清潔
清潔,明るい
明るい,空間
空間,周り
周り,静か
静か,外
外,音
音,気
気,通常
通常,旅行
旅行,サークル
サークル,美味しい
美味しい,サークル
サークル,皆さん
皆さん,様子
様子,定期的
定期的,コンサート
コンサート,歌
歌,祖母
祖母,成城学園前
成城学園前,バス
バス,徒歩
徒歩,距離
距離,不便
不便,場所
場所,商店街
商店街,公園
公園,散歩
空間,自宅
自宅,気
気,刺激
刺激,毎日
毎日,居室
居室,方法
方法,アクティビティ
アクティビティ,活動
活動,自由
自由,気持ち
気持ち,参加
参加,楽しい
楽しい,意味
意味,生活
生活,料金
料金,支払い
支払い,プラン
プラン,月額
月額,家賃
家賃,こだわり
こだわり,栄養士
栄養士,料理長
料理長,体制
体制,緑
緑,環境
保育園,運動会
運動会,クリスマス
クリスマス,保育園
保育園,子供
子供,ダンス
ダンス,歌
歌,音楽
音楽,演奏
演奏,好感
好感,きれいな
きれいな,住宅地
住宅地,駅
駅,遠い
遠い,最寄り
最寄り,バス停
バス停,近い
近い,高齢者
高齢者,駅
駅,移動
移動,大変
大変,近隣
近隣,道路
道路,交通量
交通量,道
道,広い
エントランス,リビング
リビング,ダイニング
ダイニング,スペース
スペース,ゆとり
ゆとり,窓
窓,大きい
大きい,光
光,意識
意識,雰囲気
雰囲気,明るい
明るい,居室
居室,ルーム
ルーム,同様
同様,暗い
暗い,雰囲気
雰囲気,掃除
掃除,レクリエーション
レクリエーション,月
月,行事
行事,月
月,メイン
メイン,四季
四季,ひな祭り
ひな祭り,日本
日本,行事
行事,夏
夏,話
話,職員
職員,パフォーマンス
パフォーマンス,積極的
積極的,一緒に
一緒に,パフォーマンス
パフォーマンス,笑顔
笑顔,レクリエーション
レクリエーション,体験
体験,なかった
なかった,書道
書道,新しい
新しい,趣味
趣味,手
手,機能
機能,維持
維持,年齢
年齢,細かい
細かい,相場
相場,割高
割高,充実
充実,多彩
多彩,妥当
妥当,金額
金額,知人
知人,満足
満足,程度
程度,仕方がない
仕方がない,重視
重視,状態
状態,大きい
大きい,可能
可能,知人
知人,生活
生活,不安
不安,相談
相談,気
気,うれしい
うれしい,嫌
嫌,顔
顔,一つ
一つ,相談
相談,相談
相談,満足
満足,朝食
朝食,洋食
洋食,和食
和食,選択
選択,可能
可能,季節
季節,メニュー
メニュー,満足度
満足度,高い
高い,表情
表情,明るい
明るい,仕事
仕事,親族
親族,お話
お話,情報
情報,把握
把握,暮らし
暮らし,体調
体調,気
気,話
話,丁寧
丁寧,くだ
くだ,親族
親族,方途
方途,コミュニケーション
コミュニケーション,大切
大切,親身
親身,周り
周り,緑
緑,プライバシー
プライバシー,管理
管理,道路
道路,道路
道路,綺麗
綺麗,緑
緑,音
音,大きい
大きい,気
気,チェック
チェック,用賀駅
用賀駅,徒歩
徒歩,バス
バス,自然環境
自然環境,充実
充実,緑
緑,散歩
散歩,距離
距離,綺麗
段差,無い
無い,設置
設置,カラオケ
カラオケ,卓球
卓球,ビリヤード
ビリヤード,設備
設備,生活
生活,明るい
明るい,元気
元気,生活
生活,それなり
それなり,額
額,額
額,無理
無理,料理
料理,おいしい
おいしい,メニュー
メニュー,バリエーション
バリエーション,毎日
毎日,楽しい
楽しい,動き
動き,皆さん
皆さん,明るい
明るい,職員
職員,人数
人数,人数
人数,確保
確保,夜間
夜間,常駐
常駐,アクセス
アクセス,都会
都会,電車
電車,車
車,便
便,気軽
気軽,コンビニ
コンビニ,日常生活
日常生活,自由度
自由度,外出
外出,お酒
お酒,自由
職員,方々
方々,非常
非常,風呂
風呂,完全
完全,不満
不満,要介護
要介護,健康
健康,人
人,話し相手
話し相手,残念
残念,ダンス
ダンス,参加
参加,参加
参加,季節
季節,行事
行事,嬉しい
嬉しい,花見
花見,車
車,非常
非常,本人
本人,負担
負担,比較
比較,高額
高額,身の回り
身の回り,お世話
お世話,職員
職員,方々
方々,相応
相応,毎日
毎日,和食
和食,洋食
洋食,高齢者
高齢者,量
量,たま
たま,一緒に
一緒に,気
気,量
量,美味しい
美味しい,薄味
薄味,訪問
訪問,職員
職員,方々
方々,笑顔
笑顔,要介護
要介護,静か
静か,食堂
食堂,レクリエーション
レクリエーション,場所
場所,空間
空間,気分転換
気分転換,少ない
少ない,健康
健康,状態
状態,物足りない
物足りない,病院
病院,看護師
看護師,方々
方々,身内
身内,車
車,非常
非常,便利
便利,公園
公園,無い
無い,残念
残念,場所
場所,散歩
散歩,長い
長い,信頼
信頼,看護師
看護師,趣味
趣味,職員
職員,方々
方々,お話し
お話し,楽しい
楽しい,要介護
要介護,職員
職員,忙しい
忙しい,残念
残念,空き
空き,訪問
訪問,エントランス
エントランス,職員
職員,防犯
室内,家具
家具,悪い
悪い,室内
室内,清掃
清掃,充実
充実,ほしい
ほしい,毎日
毎日,体操
体操,体
体,外出
外出,REC
REC,冬
冬,有料
有料,月額
月額,普通
普通,入所
入所,高い
高い,味
味,広い
広い,訪問
訪問,全員
全員,あいさつ
あいさつ,非常
非常,礼儀
礼儀,正しい
正しい,月
月,医師
医師,毎日
毎日,看護師
看護師,巡回
巡回,医療
医療,充実
充実,環境
環境,自宅
自宅,便利
見た目,介護施設
介護施設,家賃
家賃,マンション
マンション,感じ
感じ,一般
一般,遜色
遜色,レベル
レベル,楽しみ
楽しみ,退屈
退屈,行事
行事,数多い
数多い,用意
用意,近所
近所,連携
連携,子供
子供,催し
催し,利用者
利用者,好評
好評,平均
平均,レベル
レベル,価格
価格,高級
高級,介護施設
介護施設,レベル
レベル,自体
自体,キレイ
キレイ,値段
値段,安心感
安心感,妥当
妥当,コスト
コスト,豊富
豊富,様子
様子,美味しい
美味しい,一見
一見,介護施設
介護施設,レストラン
レストラン,メニュー
メニュー,見た目
見た目,非常
非常,演出
演出,感じ
感じ,専属
専属,料理人
料理人,人
人,穏やか
穏やか,やすい
やすい,雰囲気
雰囲気,大勢
大勢,歓談
歓談,共有
共有,スペース
スペース,広い
広い,多め
多め,嬉しい
嬉しい,ホテル
ホテル,ロビー
ロビー,印象
印象,日当たり
日当たり,良好
良好,訪問者
訪問者,歓談
歓談,最適
最適,場所
場所,水準
水準,24時間
24時間,看護
看護,夜間
夜間,少ない
少ない,無い
無い,リハビリ
リハビリ,充実
充実,認知症
認知症,人
人,評価
評価,距離
距離,バス
バス,一般的
一般的,バス停
バス停,不便
不便,無い
無い,子供
子供,元気
元気,姿
外観,優しい
優しい,高級
高級,マンション
マンション,感じ
感じ,清潔感
清潔感,建物
建物,新しい
新しい,建物
建物,定期的
定期的,掃除
掃除,お世話
お世話,隅々
隅々,手入れ
手入れ,ロビー
ロビー,廊下
廊下,窓
窓,大きい
大きい,少ない
少ない,明るい
明るい,気持ち
気持ち,場所
場所,車椅子
車椅子,やすい
やすい,生活
生活,便利
便利,家具
家具,ベッド
ベッド,足
足,不自由
不自由,簡単
簡単,手すり
手すり,嬉しい
嬉しい,毎日
毎日,バリエーション
バリエーション,豊か
豊か,メニュー
メニュー,豪華
豪華,栄養
栄養,バランス
バランス,健康的
健康的,美味しい
美味しい,季節
季節,メニュー
メニュー,楽しみ
楽しみ,一つ
親族,夫婦
夫婦,夫婦
夫婦,非常
非常,広い
広い,ルーム
ルーム,魅力的
魅力的,設備
設備,窓
窓,大きい
大きい,室内
室内,暗い
暗い,気持ち
気持ち,環境
環境,気配り
気配り,印象
印象,入所
入所,同士
同士,交流
交流,友達
友達,各種
各種,行事
行事,様々
様々,実施
実施,生活
生活,お話
お話,設備
設備,パフォーマンス
パフォーマンス,サービス
サービス,内容
内容,高い
高い,印象
印象,他
他,夫婦
夫婦,一緒に
一緒に,必要
必要,金額
金額,安い
安い,価格
価格,設定
設定,人
人,価格
価格,サービス
サービス,非常
非常,オススメ
オススメ,一流
一流,調理
調理,常駐
常駐,提供
提供,見学
見学,レストラン
レストラン,料理
料理,豪華
豪華,非常
非常,美味しい
美味しい,親族
親族,普通
普通,レストラン
レストラン,美味しい
美味しい,料理
料理,楽しみ
楽しみ,サービス
サービス,内容
内容,自然
自然,内部
内部,非常
非常,明るい
明るい,開放
開放,不満
不満,満足
満足,雰囲気
雰囲気,数
数,丁寧
丁寧,好感
好感,24時間
24時間,体制
体制,看護
看護,24時間
24時間,常駐
常駐,非常
非常,安心感
安心感,そば
そば,提携
提携,医療機関
医療機関,定期的
定期的,医療
医療,体制
体制,抜群
抜群,嬉しい
嬉しい,一つ
一つ,認知症
認知症,普通
普通,常駐
常駐,魅力
魅力,用賀駅
用賀駅,徒歩
徒歩,距離
距離,マイカー
マイカー,面会
面会,駐車
駐車,スペース
スペース,確保
確保,そば
そば,遠方
遠方,やすい
やすい,公園
公園,設備
設備,住環境
住環境,住宅地
住宅地,商業施設
商業施設,満足
満足,確保
確保,老人ホーム
老人ホーム,サービス
サービス,マンション
マンション,印象
印象,強い
強い,生活
生活,自由度
自由度,高い
建物,自体
自体,窓
窓,大きい
大きい,気持ち
気持ち,かなり
かなり,楽しみ
楽しみ,具体的
具体的,価格
価格,高い
高い,充実
充実,平均
平均,高い
高い,納得
納得,和食
和食,洋食
洋食,自分
自分,好み
好み,選択
選択,栄養
栄養,管理
管理,訪問者
訪問者,応対
応対,印象
印象,すごい
すごい,優しい
優しい,笑顔
笑顔,好感
好感,看護師
看護師,在中
在中,目
目,やすい
やすい,世田谷
世田谷,環境
自然,開放
開放,価格
価格,高め
高め,充実
充実,印象
印象,自分
自分,場所
場所,見学
見学,複数
複数,グループ
グループ,楽しい
楽しい,お話
お話,同士
同士,会話
会話,やすい
やすい,環境
環境,椅子
椅子,気軽
気軽,高齢者
高齢者,感心
感心,浴室
浴室,余裕
余裕,価格
価格,高い
高い,環境
世田谷,閑静
閑静,住宅街
住宅街,おしゃれ
おしゃれ,建物
建物,中
中,ホテル
ホテル,ロビー
ロビー,受付
受付,スペース
スペース,高級
高級,雰囲気
雰囲気,窓
窓,外
外,景色
景色,庭
庭,緑
緑,空間
空間,見学
見学,きれい
きれい,フローリング
フローリング,上品
上品,家具
家具,場所
場所,窓
窓,大きい
大きい,明るい
明るい,印象
印象,夫婦
夫婦,嬉しい
嬉しい,毎日
毎日,充実
充実,レ
レ,Creation
Creation,手芸
手芸,ダンス
ダンス,ヨガ
ヨガ,興味
興味,退屈
団らん,やすい
やすい,環境
環境,気軽
気軽,椅子
椅子,多め
多め,設置
設置,気配り
気配り,浴室
浴室,安全
安全,高級
高級,感じ
感じ,レ
レ,Creation
Creation,無理
無理,配慮
配慮,タイプ
タイプ,部分
部分,不自由
不自由,食
食,一つ
一つ,和食
和食,洋食
洋食,選択
選択,朝食
朝食,メニュー
メニュー,メニュー
メニュー,気
気,やすい
やすい,用意
用意,旬の食材
旬の食材,季節感
季節感,配慮
配慮,部分
部分,印象
印象,楽しい
楽しい,豊か
豊か,充実
充実,満足
満足,24時間
24時間,体制
体制,勤務
勤務,看護
看護,安心感
安心感,場所
場所,アクセス
アクセス,周辺
周辺,充実
充実,評価
中庭,つくり
つくり,窓
窓,緑
緑,気持ち
気持ち,季節
季節,花
花,好感
好感,エントランス
エントランス,ホール
ホール,ライブラリー
ライブラリー,様々
様々,本
本,年間
年間,様々
様々,行事
行事,友達
友達,雰囲気
雰囲気,若い
若い,いろいろ
いろいろ,企画
企画,様子
様子,他
他,高い
高い,質
質,高い
高い,不満
不満,和食
和食,洋食
洋食,四季
四季,減塩
減塩,気
気,ホール
ホール,綺麗
綺麗,眺め
眺め,高級
高級,レストラン
レストラン,用賀駅
用賀駅,徒歩
徒歩,場所
場所,バス停
バス停,徒歩
徒歩,バス
バス,アクセス
マンション,ホテル
ホテル,綺麗
綺麗,場所
場所,建物
建物,室内
室内,綺麗
綺麗,気持ちよい
気持ちよい,すごい
すごい,祖母
祖母,場所
場所,居心地
居心地,快適
快適,レ
レ,Creation
Creation,麻雀
麻雀,教室
教室,種類
種類,楽しみ
楽しみ,一つ
一つ,月々
月々,家賃
家賃,食費
食費,楽しみ
楽しみ,メニュー
メニュー,大変
大変,美味しい
美味しい,味
味,最初
最初,薄味
薄味,気
気,健康的
健康的,味付け
味付け,満足
満足,高齢
高齢,一人暮らし
一人暮らし,心配
心配,入所
入所,笑顔
笑顔,挨拶
挨拶,話し相手
話し相手,なかった
なかった,祖母
祖母,毎日
毎日,声
声,元気
元気,価格
価格,安い
安い,親族
親族,負担
負担,少ない
少ない,世田谷
世田谷,立地
立地,親戚
親戚,やすい
やすい,場所
場所,電話
電話,質問
質問,丁寧
丁寧,気持ち
世田谷,用賀
用賀,場所
場所,それなり
それなり,値段
値段,設備
設備,敷地
敷地,広い
広い,用賀
用賀,住宅街
住宅街,敷地
敷地,設備
設備,豪華
豪華,建物
建物,中庭
中庭,ホーム
ホーム,個人的
個人的,雰囲気
雰囲気,明るい
明るい,感じ
感じ,いい
いい,100人
100人,看護師
看護師,常駐
常駐,安心感
安心感,病気
病気,電車
電車,用賀駅
用賀駅,感じ
感じ,車
車,用賀
用賀,インター
インター,近い
近い,便利
夫婦,キッチン
キッチン,完備
完備,自宅
自宅,気分
気分,ルーム
ルーム,定期的
定期的,利用
利用,様々
様々,レ
レ,Creation
Creation,予定
予定,外出
外出,買い物
買い物,REC
REC,ケア
ケア,内容
内容,気持ちよい
気持ちよい,ホテル
ホテル,気分
気分,値段
値段,他
他,高額
高額,ホーム
ホーム,リゾートホテル
リゾートホテル,たたずまい
たたずまい,清潔感
清潔感,サービス
サービス,充実
充実,値段
値段,栄養
栄養,管理
管理,朝食
朝食,事前
事前,献立
献立,洋食
洋食,和食
和食,フレンチ
フレンチ,びっくり
びっくり,個人
個人,好き嫌い
好き嫌い,希望
希望,毎日
毎日,栄養
栄養,管理
管理,好み
好み,見学
見学,仲
仲,仕事
仕事,楽しい
楽しい,仕事
仕事,雰囲気
雰囲気,ホーム
ホーム,24時間
24時間,看護師
看護師,在中
在中,夜間
夜間,看護師
看護師,在中
在中,医療
医療,処置
処置,気兼ね
気兼ね,入所
入所,大きい
大きい,徒歩
徒歩,アクセス
アクセス,面会
面会,やすい
やすい,大通り
大通り,静か
静か,場所
玄関,広い
広い,バリアフリー
バリアフリー,キッチン
キッチン,食堂
食堂,来客
来客,お茶
お茶,程度
程度,上
上,階
階,眺望
眺望,隣接
隣接,マンション
マンション,窓
窓,大きい
大きい,明るい
明るい,広い
広い,設備
設備,住環境
住環境,フロント
フロント,方々
方々,ホテル
ホテル,感じ
感じ,皆さん
皆さん,余裕
余裕,感じ
感じ,敷地
敷地,ゆとり
ゆとり,設計
設計,館内
館内,印象
印象,駅
駅,バス
バス,不満
不満,不満
不満,回数
回数,目
目,バス停
バス停,バス
バス,利用
利用,最寄り駅
最寄り駅,周辺
周辺,環境
環境,都内
都内,ゆとり
ゆとり,成城
成城,立派
様々,設備
設備,有料老人ホーム
有料老人ホーム,エントランス
エントランス,一流
一流,ホテル
ホテル,佇まい
佇まい,コンシェルジュ
コンシェルジュ,常駐
常駐,月
月,清掃
清掃,清潔
清潔,状態
状態,維持
維持,清潔
清潔,共用
共用,スペース
スペース,ホテル
ホテル,窓
窓,大きい
大きい,十分
十分,光
光,段差
段差,バリアフリー
バリアフリー,車椅子
車椅子,手すり
手すり,必用
必用,高い
高い,レベル
レベル,設備
設備,心配
心配,必要
必要,コンサート
コンサート,庭園
庭園,桜
桜,鑑賞
鑑賞,バスツアー
バスツアー,充実
充実,暮らし
暮らし,様々
様々,教室
教室,積極的
積極的,参加
参加,友人
友人,充実
充実,住環境
住環境,プライベート
プライベート,空間
空間,自分
自分,参加
参加,回り
回り,方途
方途,コミュニケーション
コミュニケーション,難しい
難しい,知人
知人,参加
参加,高い
高い,単位
単位,お金
お金,負担
負担,軽い
軽い,知人
知人,満足
満足,レベル
レベル,個人
個人,価格
価格,同士
同士,ナイト
ナイト,品
品,食堂
食堂,レストラン
レストラン,レストラン
レストラン,窓
窓,美しい
美しい,庭園
庭園,メニュー
メニュー,種類
種類,好き
好き,ランチ
ランチ,和食
和食,期待
期待,週
週,サービス
サービス,本格的
本格的,寿司
寿司,レストラン
レストラン,メニュー
メニュー,可能
可能,せり
せり,方々
方々,自分
自分,仕事
仕事,笑顔
笑顔,お仕事
お仕事,難しい
難しい,プロ
プロ,距離
距離,距離感
距離感,大切
大切,他
他,元気
元気,生活
生活,併設
併設,病院
病院,24時間
24時間,体制
体制,日常
日常,診療
診療,年
年,定期的
定期的,十分
十分,緊急時
緊急時,コール
コール,部分
行事,特別
特別,コンサート
コンサート,ルーム
ルーム,自分
自分,広い
広い,十分
十分,設備
設備,高級
高級,老人ホーム
老人ホーム,最低
最低,お金
お金,住まい
住まい,美容院
美容院,病院
病院,有名
有名,週
週,高級
高級,マンション
マンション,立地
立地,便利
便利,普通
普通,人
人,週
週,有名
有名,普通
普通,レストラン
レストラン,ランチ
ランチ,高級
高級,高級
高級,マンション
マンション,職員
職員,職員
職員,ホテルマン
ホテルマン,幸せ
幸せ,クリニック
クリニック,隣接
隣接,入院
入院,普通
普通,老人
老人,医者
医者,特別
特別,高級
高級,住宅地
住宅地,成城学園
成城学園,周り
周り,便利
便利,駅
駅,シャトルバス
シャトルバス,閑静
閑静,住宅地
住宅地,感
感,必要
必要,感覚
感覚,普通
普通,郊外
郊外,感
感,強い
強い,遊び
遊び,難しい
難しい,健康
健康,外
歌,季節
季節,刺激
刺激,高齢者
高齢者,表情
表情,仲間
仲間,職員
職員,優しい
優しい,立地
立地,条件
条件,いい
いい,場所
場所,回り
回り,高級住宅街
高級住宅街,雰囲気
雰囲気,近隣
近隣,建物
建物,自体
自体,ゴージャス
ゴージャス,人
人,職員
職員,忙しい
忙しい,成城学園
成城学園,バス
バス,バス停
バス停,近い
近い,桜
桜,並木
並木,美しい
美しい,高級住宅街
高級住宅街,いい
いい,雰囲気
雰囲気,建物
建物,コンビニ
コンビニ,レストラン
レストラン,食品
